"Tanggal","Origin (UTC)","Lintang","Bujur","Magnitudo","Depth","Ket","Terasa","Dampak","Sumber","Petugas","Created","Updated","Actions"
"26-07-2021","23:28:39.8","-4.36","139.12","3.3","16","36 km Tenggara WAMENA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-07-2021","07:02:07.1","-2.34","140.31","2.9","10","29 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-07-2021","13:24:30.5","-2.94","140.21","2.2","10","45 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-07-27 16:05:22","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-07-2021","15:55:53.0","-2.21","140.79","2.5","10","44 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-07-27 16:05:52","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-07-2021","15:15:31.8","-4.58","139.20","3.2","5","38 km BaratDaya YAHUKIMO-PAPUA","tidak","","angkasa","purnama","2021-07-27 16:04:21","2021-07-27 16:05:39","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"27-07-2021","14:01:51.9","-0.85","131.92","1.9","4","53 km BaratDaya TAMBRAUW-PAPUABRT","tidak","","angkasa","purnama","2021-07-27 16:04:47","2021-07-27 16:05:31","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"28-07-2021","10:38:11.7","-2.44","139.75","3.3","70","74 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-07-2021","01:42:41.1","-2.22","138.76","3.4","10","41 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-07-2021","01:50:57.9","-2.64","140.95","3.0","15","39 km Tenggara KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-07-2021","15:40:43.1","-2.11","140.81","2.9","17","55 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","PGR V","","2021-07-30 17:39:24","2021-07-30 17:39:24","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-07-2021","18:54:04.3","-3.21","140.13","2.8","10","72 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"30-07-2021","23:58:27.1","-3.21","139.84","2.7","114","77 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","purnama","","2021-07-31 01:38:38","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-07-2021","01:22:43.3","-3.51","139.84","3.0","10","53 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","purnama","","2021-07-31 01:38:47","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-07-2021","05:11:53.3","-3.30","135.92","3.4","24","30 km TimurLaut NABIRE-PAPUA","tidak","","angkasa","purnama","","2021-07-31 06:24:54","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-07-2021","06:48:05.7","-2.24","134.05","3.3","8","62 km Tenggara TELUKBINTUNI-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-07-2021","11:59:17.6","-3.86","140.36","3.8","27","73 km BaratDaya KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-07-2021","14:57:21.8","-2.25","140.46","2.8","10","38 km TimurLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"31-07-2021","18:28:44.8","-0.66","132.64","2.7","10","31 km TimurLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"01-08-2021","04:37:47.3","-1.37","137.12","4.0","10","114 km TimurLaut KEP-YAPEN-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-08-2021","05:01:23.7","-4.36","133.94","6.1","25","119 km BaratDaya KAIMANA-PAPUABRT","dirasakan","dirasakan di daerah Kaimana IV MMI","angkasa","netty","","2021-08-05 21:43:12","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-08-2021","07:38:38.9","-3.67","133.75","3.4","24","48 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-08-2021","12:38:45.9","-1.82","130.97","2.8","10","97 km BaratDaya KAB-SORONG-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-08-2021","14:52:15.5","-2.85","134.42","3.8","10","11 km TimurLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"02-08-2021","22:01:30.0","-2.72","134.33","3.7","8","15 km TimurLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-08-2021","11:09:59.1","-2.85","140.38","2.6","16","30 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-08-2021","22:12:47.9","-4.37","137.01","3.9","10","70 km TimurLaut MIMIKA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-08-2021","22:30:48.3","-1.61","135.59","3.5","10","66 km BaratLaut KEP-YAPEN-PAPUA","tidak","","angkasa","purnama","","2021-08-04 09:39:09","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-08-2021","23:07:47.5","-4.34","134.05","3.6","10","117 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","purnama","","2021-08-04 09:39:17","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"03-08-2021","23:52:29.5","-4.28","134.38","4.4","10","120 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","purnama","","2021-08-04 09:39:25","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-08-2021","00:14:26.1","-3.16","140.44","3.2","85","41 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","purnama","","2021-08-04 09:39:32","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-08-2021","08:01:12.4","-0.78","131.39","2.3","5","15 km TimurLaut KOTA-SORONG-PAPUABRT","tidak","","angkasa","purnama","2021-08-04 09:40:05","2021-08-04 09:40:16","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-08-2021","09:52:06.6","-2.26","140.12","3.7","8","48 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-08-2021","11:59:25.5","-4.39","134.13","4.5","10","124 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"04-08-2021","23:20:33.8","-2.36","139.07","3.3","10","67 km Tenggara SARMI-PAPUA","tidak","","PGR V","","2021-08-04 23:57:27","2021-08-04 23:57:27","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","03:36:16.5","-4.29","134.09","3.6","24","113 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","07:13:54.5","-2.68","140.42","1.5","10","11 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","07:57:40.7","-3.07","140.51","2.9","10","41 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","07:58:14.2","-3.03","140.48","2.9","10","47 km BaratLaut KEEROM-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","09:02:04.8","-2.33","137.98","3.2","48","7 km BaratDaya KASONAWEJA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","09:21:55.0","-2.24","140.07","3.3","7","53 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","09:36:59.6","-2.88","140.43","1.9","10","33 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","10:18:50.0","-2.66","138.65","3.6","13","49 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","10:20:26.3","-2.32","140.49","2.9","10","30 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","15:40:38.2","-2.89","140.42","2.4","20","34 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-08-05 16:07:38","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","15:50:04.2","-2.93","140.41","2.0","10","39 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-08-05 16:07:48","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","16:29:03.9","-4.27","134.02","3.8","10","109 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","purnama","","2021-08-05 16:45:57","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","16:40:28.7","-4.34","133.82","3.7","17","118 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","purnama","","2021-08-05 16:46:08","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"05-08-2021","22:03:58.7","-3.42","134.01","3.3","13","16 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","02:07:06.2","-2.13","136.38","3.4","13","49 km Tenggara KEP-YAPEN-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","02:06:59.6","-2.44","136.97","3.6","10","56 km TimurLaut WAROPEN-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","02:56:16.2","-2.77","140.27","2.1","10","26 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","12:27:57.5","-3.17","139.70","2.8","26","74 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","14:54:42.0","-4.36","134.00","3.5","10","119 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","15:06:37.4","-2.62","139.08","2.9","10","89 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","15:58:38.6","-4.26","134.02","3.8","19","108 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","16:31:49.9","-0.79","133.30","3.2","10","62 km BaratLaut PEGUNUNGANARFAK-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","17:21:51.5","-3.95","134.98","3.7","10","99 km BaratDaya NABIRE-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"06-08-2021","17:56:23.9","-4.42","134.49","3.7","10","132 km TimurLaut DOBO-MALUKU","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-08-2021","11:16:15.4","-2.78","140.52","2.6","10","25 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-08-2021","12:26:22.3","-3.65","140.10","3.4","10","74 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-08-2021","13:40:26.9","-0.48","133.63","4.4","52","57 km BaratLaut PEGUNUNGANARFAK-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"07-08-2021","18:10:29.7","-2.64","139.62","4.0","24","87 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","04:11:21.8","-4.51","134.01","3.9","10","120 km BaratLaut DOBO-MALUKU","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","04:56:26.4","-4.34","134.01","3.7","95","117 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","04:56:26.3","-4.40","133.99","3.8","76","124 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","04:56:26.3","-4.40","133.99","3.8","76","124 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","04:56:26.3","-4.40","133.99","3.8","76","124 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","04:56:26.3","-4.40","133.99","3.8","76","124 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","08:31:22.8","-2.02","133.69","1.9","10","22 km TimurLaut TELUKBINTUNI-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"08-08-2021","20:43:24.1","-3.38","135.51","3.1","10","30 km BaratLaut NABIRE-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-08-2021","03:55:50.0","-2.85","140.28","2.6","10","33 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-08-09 04:06:59","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-08-2021","05:18:13.6","-2.86","140.37","2.4","10","31 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","2021-08-09 07:12:33","2021-08-09 07:13:14","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-08-2021","05:22:00.5","-4.72","133.91","4.0","10","100 km BaratLaut DOBO-MALUKU","tidak","","angkasa","purnama","2021-08-09 07:12:35","2021-08-09 07:13:29","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"09-08-2021","05:22:11.6","-4.20","133.99","3.6","10","101 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","purnama","2021-08-09 07:12:43","2021-08-09 07:14:02","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-08-2021","17:55:58.6","-1.52","139.18","4.1","10","60 km TimurLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"10-08-2021","20:17:44.9","-2.55","139.32","3.2","10","100 km Tenggara SARMI-PAPUA","tidak","","angkasa","berlian","2021-08-10 20:29:17","2021-08-10 20:30:18","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"11-08-2021","12:15:48.0","-3.51","139.27","3.3","10","29 km TimurLaut KOBAKMA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"11-08-2021","21:42:27.7","-3.71","138.68","3.7","92","34 km Tenggara TOLIKARA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-08-2021","02:33:25.4","-3.82","133.84","3.3","10","60 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"12-08-2021","03:00:13.6","-2.13","139.12","3.2","10","51 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-08-2021","19:30:02","-0.80","134.65","3.5","22","29 km BaratLaut Pulau Numfor - PAPUA","tidak","","pgr v","purnama","2021-08-14 06:45:16","2021-08-14 06:45:16","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"13-08-2021","14:47:43","-1.42","134.19","4.7","23","8 km TimurLaut RANSIKI-PAPUABRT","dirasakan","Dirasakan di Ransiki III-IV MMI","pgr v","purnama","2021-08-14 06:47:28","2021-08-14 06:47:28","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-08-2021","12:09:17.0","-0.93","133.94","3.9","10","12 km TimurLaut PEGUNUNGANARFAK-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-08-2021","12:48:25.9","-4.04","134.21","4.7","10","89 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-08-2021","15:18:50.1","-2.53","140.42","2.3","10","6 km TimurLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"14-08-2021","21:47:52.1","-2.78","140.42","2.2","10","22 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","00:05:57.7","-3.77","133.79","3.0","13","56 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","00:07:38.7","-4.29","133.95","3.2","28","111 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","01:56:23.1","-2.65","140.42","2.6","10","8 km Tenggara KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","05:02:13.0","-4.38","133.87","3.4","34","122 km BaratDaya KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","06:37:58.8","-2.98","139.73","3.1","11","87 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","09:36:59.1","-2.68","139.29","4.8","30","110 km Tenggara SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"15-08-2021","12:07:28.2","-2.55","134.17","3.7","10","38 km BaratLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","purnama","","2021-08-15 12:13:43","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-08-2021","13:45:19.5","-2.33","140.14","2.4","22","41 km BaratLaut KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-08-2021","18:44:06.9","-2.91","140.27","2.1","8","39 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-08-2021","18:59:23.1","-2.32","140.49","2.1","10","30 km BaratLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-08-2021","20:13:12.6","-2.69","140.38","1.4","10","12 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"16-08-2021","22:04:45.2","-3.15","134.19","3.2","19","31 km TimurLaut KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-08-2021","06:20:39.9","-0.62","132.78","3.2","134","47 km TimurLaut TAMBRAUW-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"17-08-2021","14:57:16.2","-1.75","139.33","3.1","10","65 km TimurLaut SARMI-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","04:25:43.8","-2.77","133.93","2.8","10","45 km BaratLaut TELUKWONDAMA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","04:41:21.7","-2.85","139.02","3.8","77","91 km BaratLaut KOBAKMA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","04:41:20.6","-2.93","139.02","3.8","10","82 km BaratLaut KOBAKMA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","04:41:20.6","-2.93","139.02","3.8","10","82 km BaratLaut KOBAKMA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","20:46:47.5","-3.05","140.19","2.9","10","57 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","23:22:35.1","-2.92","129.91","4.6","10","209 km TimurLaut AMBON-MALUKU","tidak","","angkasa","purnama","","2021-08-18 23:46:28","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","23:29:29.9","-2.81","139.10","3.7","10","95 km TimurLaut KOBAKMA-PAPUA","tidak","","angkasa","purnama","","2021-08-18 23:46:35","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","23:32:23.4","-2.87","139.29","3.7","10","92 km TimurLaut KOBAKMA-PAPUA","tidak","","angkasa","purnama","","2021-08-18 23:46:43","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"18-08-2021","23:51:00.7","-2.96","138.84","3.1","10","70 km TimurLaut TOLIKARA-PAPUA","tidak","","angkasa","purnama","","2021-08-19 10:25:46","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-08-2021","00:49:43.4","-3.40","140.01","4.1","10","76 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","purnama","","2021-08-19 10:25:54","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-08-2021","10:20:15.9","-2.97","140.28","2.5","10","45 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","purnama","","2021-08-19 10:26:02","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-08-2021","11:56:49.2","-2.00","140.63","2.5","10","63 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-08-2021","13:42:03.6","-1.23","141.08","3.5","10","157 km TimurLaut KOTA-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-08-2021","23:34:09.3","-3.01","140.33","2.1","10","48 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"19-08-2021","12:51:33","-1.85","133.42","4.7","10","30 km BaratLaut TELUKBINTUNI-PAPUABRT","dirasakan","III Bintuni","bmkg","berlian","2021-08-20 00:11:46","2021-08-20 00:12:20","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"20-08-2021","03:44:25.9","-4.48","133.98","4.6","10","124 km BaratLaut DOBO-MALUKU","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"20-08-2021","12:24:01.1","-1.54","139.40","2.7","10","80 km TimurLaut SARMI-PAPUA","tidak","","angkasa","purnama","","2021-08-20 22:38:49","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"20-08-2021","15:51:40.1","-1.34","131.91","1.7","4","45 km BaratDaya MAYBRAT-PAPUABRT","tidak","","pgr v","purnama","2021-08-20 22:38:06","2021-08-20 22:39:00","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","12:13:49.3","-4.08","134.20","3.5","20","92 km Tenggara KAIMANA-PAPUABRT","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","13:09:03.0","-0.96","137.13","3.0","10","119 km TimurLaut BIAK-KOTA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","15:30:24.2","-4.50","138.69","3.3","10","51 km Tenggara NDUGA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","16:40:09.3","-3.06","139.87","3.0","9","79 km BaratDaya KAB-JAYAPURA-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","17:41:01.0","-2.61","139.13","3.1","8","94 km Tenggara MAMBERAMOTENGAH-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
"21-08-2021","19:42:13.2","-3.37","139.79","3.4","10","60 km TimurLaut YALIMO-PAPUA","tidak","","angkasa","umum","","","Press Release 	  		  			  		  		 	 Edit  		  		  			  		  		 Delete"
